artist_id,artist_familiarity,artist_hotttnesss,artist_latitude,artist_longitude
ARTIST_28486,0.4597152121339645,0.3726899701585016,0.0,0.0
ARTIST_3695,0.6155910857188052,0.0,34.05349,-118.24532
ARTIST_13779,0.5275679429583346,0.37290921130632415,0.0,0.0
ARTIST_16240,0.5798616741237973,0.37347376404878757,-32.83102,147.31906
ARTIST_1813,0.42959706401745373,0.34291694417120455,0.0,0.0
ARTIST_4206,0.7011187444188275,0.4154416558236922,33.74831,-84.39111
ARTIST_19900,0.6114674435829215,0.4449585617625532,27.9758,-81.54106
ARTIST_31219,0.0,0.0,0.0,0.0
ARTIST_4189,0.5109569300196452,0.3791202426132995,0.0,0.0
ARTIST_12404,0.6668211472880133,0.4692367344491159,53.55334,9.99245
ARTIST_5071,0.6245632770544809,0.42219158269360674,0.0,0.0
ARTIST_21921,0.8256742800495503,0.49031165740661026,0.0,0.0
ARTIST_11844,0.3555187912429808,0.29609064858471223,0.0,0.0
ARTIST_6255,0.6033827679508963,0.4494236346936823,0.0,0.0
ARTIST_11531,0.7512163478343338,0.4612306766913424,36.0632,-94.15791
ARTIST_4471,0.6110897414272799,0.3770300988949332,51.16418,10.45415
ARTIST_2394,0.4316376315000847,0.36970131679848434,0.0,0.0
ARTIST_5216,0.6595520794281163,0.5050624035610587,0.0,0.0
ARTIST_3803,0.6285207600451819,0.48056194992753914,0.0,0.0
ARTIST_3226,0.6619601028124933,0.42295010929148097,0.0,0.0
ARTIST_5185,0.5714148660089277,0.385669725771402,0.0,0.0
ARTIST_7678,0.591555942410748,0.37250657619932565,0.0,0.0
ARTIST_17953,0.4481211326760898,0.3103648725337319,0.0,0.0
ARTIST_7062,0.6412093128909087,0.42809811225739575,51.50632,-0.12714
ARTIST_9000,0.5695051712992935,0.37423377206316294,0.0,0.0
ARTIST_16353,0.3414042393586736,0.17601299292569655,0.0,0.0
ARTIST_4070,0.5920517508140606,0.4618310815370899,0.0,0.0
ARTIST_5392,0.7008342198257854,0.5012065764313367,45.51179,-122.67563
ARTIST_18074,0.543191559411427,0.37109851847388386,0.0,0.0
ARTIST_1685,0.5852340552175502,0.4054154850306179,34.05349,-118.24532
ARTIST_11533,0.633258330532326,0.49576633024009714,0.0,0.0
ARTIST_10244,0.5905550931822507,0.36509542398050354,0.0,0.0
ARTIST_5027,0.6735474720864666,0.4517498023842942,0.0,0.0
ARTIST_21141,0.13324921150487695,0.42790369784778476,0.0,0.0
ARTIST_19448,0.7152793115997422,0.5975152807588515,56.95468,-98.30897
ARTIST_3404,0.6013203940888405,0.3352182219905368,41.93825,-93.38989
ARTIST_1463,0.4823856327092425,0.35963426669624154,0.0,0.0
ARTIST_16684,0.6806988142350932,0.5323184037885038,44.97903,-93.26493
ARTIST_672,0.5839956844112093,0.4796328674144763,10.75918,106.6625
ARTIST_11073,0.813046852145141,0.5180003732384751,39.08166,-77.15124
ARTIST_1733,0.5807810326516677,0.35118797854965855,0.0,0.0
ARTIST_22367,0.5896701154648087,0.4066603027590874,0.0,0.0
ARTIST_33049,0.518608455832497,0.3141427147145713,0.0,0.0
ARTIST_15551,0.5954533120368359,0.3574718393846727,0.0,0.0
ARTIST_308,0.6756180001527129,0.4202516251267438,32.71568,-117.16172
ARTIST_25900,0.16815921246851515,0.0,0.0,0.0
ARTIST_9651,0.49072620975025866,0.34840202665773057,43.7427,-84.62167
ARTIST_24785,0.5145057933859212,0.34995559023246925,0.0,0.0
ARTIST_9461,0.6276371859694089,0.45331056485970184,19.4319,-99.13285
ARTIST_2494,0.5937398664883228,0.44768208640799984,42.50382,12.57347
ARTIST_1629,0.5535626342285559,0.0,0.0,0.0
ARTIST_746,0.7999282303205956,0.5334993028241994,0.0,0.0
ARTIST_11187,0.5270787639041354,0.31442818079602025,0.0,0.0
ARTIST_7122,0.4511972879499233,0.39018020419509514,37.4876,139.83829
ARTIST_19167,0.6346440246471485,0.41531628901837236,0.0,0.0
ARTIST_20380,0.7041229394257629,0.5533027210587139,40.71455,-74.00712
ARTIST_22532,0.6858355951525604,0.40143301204682685,47.60356,-122.32944
ARTIST_26297,0.4921565084712767,0.0,40.71455,-74.00712
ARTIST_13636,0.47606198078821454,0.3641935650251951,45.46894,9.18103
ARTIST_28267,0.4354559573042964,0.2793958758016093,0.0,0.0
ARTIST_1621,0.4970455992155834,0.37086307616944736,29.98988,-90.24206
ARTIST_4038,0.7402507211031717,0.5167710874568215,0.0,0.0
ARTIST_17454,0.5371857294526828,0.33483237003351485,34.05349,-118.24532
ARTIST_11718,0.6032882128889132,0.48034687578300517,0.0,0.0
ARTIST_9409,0.5207200525198242,0.3120389098857597,0.0,0.0
ARTIST_12221,0.7635192678741942,0.4624877994986287,0.0,0.0
ARTIST_15000,0.5483388616629458,0.38748791311638603,0.0,0.0
ARTIST_25021,0.47622332618375884,0.35579849337886715,0.0,0.0
ARTIST_2772,0.66245807221404,0.4138727155392565,52.82812,12.07305
ARTIST_5965,0.5285865427556913,0.42370373765195585,0.0,0.0
ARTIST_12485,0.5811471808403238,0.4205302154955,0.0,0.0
ARTIST_12746,0.5911493731489259,0.40629763196543667,0.0,0.0
ARTIST_1372,0.7700406945158101,0.5436811066612864,0.0,0.0
ARTIST_9726,0.6681882031352827,0.4420608912265459,36.16778,-86.77836
ARTIST_25574,0.5081850986325327,0.3839188713879033,0.0,0.0
ARTIST_10604,0.5737198552868119,0.3773829172606488,40.71455,-74.00712
ARTIST_14448,0.5413835571226173,0.39614477080544935,0.0,0.0
ARTIST_11105,0.5113664345140899,0.31068676809599033,42.31256,-71.08868
ARTIST_11657,0.5022565994270035,0.4117073477460271,41.16338,-73.86084
ARTIST_6531,0.33007573104533744,0.22111394977266846,0.0,0.0
ARTIST_4392,0.7164935448082372,0.5102094056443889,0.0,0.0
ARTIST_18631,0.5529167360580274,0.4238875097172292,0.0,0.0
ARTIST_15040,0.5725905962980006,0.4262355974488505,35.83073,-85.97874
ARTIST_6551,0.6281213400288287,0.4189468712511175,37.77916,-122.42005
ARTIST_33589,0.4484641656791169,0.3337923792575627,0.0,0.0
ARTIST_2674,0.6466373361224074,0.4896304593628211,40.01574,-105.27924
ARTIST_6487,0.5256387249141544,0.1959023345648477,0.0,0.0
ARTIST_17835,0.45163861535877053,0.42433007779042825,0.0,0.0
ARTIST_13719,0.6489964040583553,0.47280487233210444,51.45366,-2.59143
ARTIST_22515,0.5548418412294853,0.4241151095870186,0.0,0.0
ARTIST_17474,0.5207576346371982,0.40456653752608035,0.0,0.0
ARTIST_3778,0.5343922941001787,0.34517431863973785,23.1168,-82.38859
ARTIST_25540,0.4019858177104629,0.27930236808011394,0.0,0.0
ARTIST_20551,0.5829656117771039,0.3496793540435115,31.1689,-100.07715
ARTIST_5481,0.8063593429927965,0.5457891262169956,47.60356,-122.32944
ARTIST_35881,0.0,0.0,0.0,0.0
ARTIST_3975,0.5014850657674661,0.3824010665346212,46.43169,6.9105
ARTIST_12962,0.6968643658339041,0.5228370680766639,0.0,0.0
ARTIST_4750,0.5069613274864809,0.41012665435233714,0.0,0.0
ARTIST_6334,0.8405110252698618,0.6440129904250522,40.71455,-74.00712
ARTIST_4190,0.8794750750145012,0.6079605653639097,44.97903,-93.26493
ARTIST_19947,0.6943199389045692,0.5164610731053213,43.64856,-79.38533
ARTIST_18361,0.49279760045862375,0.3014562177765421,0.0,0.0
ARTIST_192,0.5896946052467457,0.38386370432771433,51.50632,-0.12714
ARTIST_1438,0.5776900731276361,0.4041027641957991,40.01574,-105.27924
ARTIST_12817,0.4499804100295455,0.0,0.0,0.0
ARTIST_30506,0.018338037042446447,0.0,0.0,0.0
ARTIST_25049,0.45292003513089657,0.33642687402127824,0.0,0.0
ARTIST_18019,0.4792922189198632,0.29987825903512993,0.0,0.0
ARTIST_4127,0.6940930227174876,0.44297621422764044,0.0,0.0
ARTIST_12640,0.3708488714955479,0.0,0.0,0.0
ARTIST_492,0.568497747694518,0.3167599021817779,0.0,0.0
ARTIST_3534,0.8331984495032987,0.4858921878375277,54.49857,-114.99993
ARTIST_4099,0.4400992507080241,0.0,0.0,0.0
ARTIST_3837,0.6999202080265686,0.42331456843903886,0.0,0.0
ARTIST_13105,0.7883158509420347,0.4898425150939962,0.0,0.0
ARTIST_18806,0.4474372295324099,0.4266528233283405,-24.9162,133.39311
ARTIST_9423,0.5044203592050154,0.4123069893758574,0.0,0.0
ARTIST_32208,0.25806044571067144,0.12364913026443201,0.0,0.0
ARTIST_1072,0.4483976842520649,0.2922574366596218,37.54703,-122.31483
ARTIST_2642,0.521391763179656,0.3770158728029503,0.0,0.0
ARTIST_11824,0.5883505421103297,0.35686608355452304,0.0,0.0
ARTIST_35730,0.021970116010443106,0.0,0.0,0.0
ARTIST_7357,0.585954482771713,0.3996448229664062,40.85715,-73.85678
ARTIST_8877,0.6854911246156038,0.519207585629183,0.0,0.0
ARTIST_10457,0.5785174144965888,0.47186994585424324,31.1689,-100.07715
ARTIST_57,0.819087195638039,0.5331171249931549,0.0,0.0
ARTIST_5968,0.5923763026847961,0.41390399935312555,0.0,0.0
ARTIST_4255,0.49500978750410507,0.38866990102322235,47.49852,8.73299
ARTIST_6961,0.7175386292390383,0.5286685840835296,0.0,0.0
ARTIST_5200,0.5265422621286588,0.4281867278398653,0.0,0.0
ARTIST_9705,0.5879098987820487,0.39376047961953,30.2676,-97.74298
ARTIST_7449,0.9123689814776762,0.7879946221983373,0.0,0.0
ARTIST_2718,0.679703300347008,0.4764491473721478,0.0,0.0
ARTIST_29576,0.16231143643777848,0.0,0.0,0.0
ARTIST_20482,0.6412896665401406,0.4078707612245918,0.0,0.0
ARTIST_5895,0.6640081203205571,0.44127330616209365,38.25486,-85.7664
ARTIST_25882,0.7218376415424358,0.4478221609177719,52.37227,9.73815
ARTIST_3154,0.6735375920588687,0.4031512102125925,0.0,0.0
ARTIST_4413,0.38315478880331766,0.3436780948675423,36.08337,-87.79583
ARTIST_12452,0.609539663567746,0.4200053312433237,52.51607,13.37698
ARTIST_7205,0.6414200814409797,0.5089376063654446,0.0,0.0
ARTIST_10004,0.5606094276946068,0.35888359611885084,0.0,0.0
ARTIST_29816,0.46616090813810557,0.34116021167564003,40.79373,-77.8607
ARTIST_9973,0.6578831163450102,0.4648862571321493,39.95227,-75.16237
ARTIST_6574,0.7502809953994657,0.4433716768508302,0.0,0.0
ARTIST_7546,0.8375550656809032,0.5086781288710521,45.51179,-122.67563
ARTIST_15783,0.6497618905196269,0.503095882084711,0.0,0.0
ARTIST_7321,0.490352231271579,0.3266193056148832,0.0,0.0
ARTIST_20511,0.604688351477536,0.36363686714293963,0.0,0.0
ARTIST_22066,0.44577274776003034,0.3464199468255268,34.05349,-118.24532
ARTIST_8945,0.6642117891860051,0.43507736631694727,43.04999,-76.14739
ARTIST_20099,0.5635835862578168,0.38852729330596053,0.0,0.0
ARTIST_9342,0.03169843891171628,0.0,0.0,0.0
ARTIST_688,0.6512345408747242,0.4113758042646208,0.0,0.0
ARTIST_9166,0.6570862802362987,0.4292991771874976,0.0,0.0
ARTIST_27586,0.4313431596277983,0.0,41.88415,-87.63241
ARTIST_6152,0.5531289992569581,0.42541787184543045,0.0,0.0
ARTIST_4073,0.6246883704593178,0.4457195515934309,0.0,0.0
ARTIST_2020,0.5096013130148963,0.3965456811817153,0.0,0.0
ARTIST_24731,0.5606528374413815,0.37534975832849565,0.0,0.0
ARTIST_24043,0.6441636149957088,0.3971115348428546,0.0,0.0
ARTIST_21605,0.40710338078910235,0.0,0.0,0.0
ARTIST_22522,0.49611915053378974,0.0,0.0,0.0
ARTIST_6270,0.5687095903975877,0.4203182045224146,0.0,0.0
ARTIST_25142,0.6791185936776359,0.5461033649326795,53.40977,-2.97848
ARTIST_2319,0.5583844551859157,0.3406327144524291,0.0,0.0
ARTIST_13095,0.590412283451092,0.40506802979383644,0.0,0.0
ARTIST_18688,0.6599277500780245,0.3351843739162756,38.8235,-75.92381
ARTIST_8812,0.7019543398705409,0.45496210544122134,0.0,0.0
ARTIST_8392,0.4921273773205646,0.49325395620888685,41.08336,16.77851
ARTIST_10536,0.5314844931286264,0.36507140068633126,43.1555,-77.61603
ARTIST_17148,0.5701037886721695,0.43495716671961193,0.0,0.0
ARTIST_19618,0.5541545807639243,0.35473444064228543,39.07245,21.84556
ARTIST_28445,0.648201274715093,0.45803435615822496,51.59678,-0.33556
ARTIST_24274,0.5052708644700785,0.3371679488943444,51.50632,-0.12714
ARTIST_4827,0.6976139837949539,0.5262941297929937,0.0,0.0
ARTIST_1047,0.873238652757811,0.5199654792867565,0.0,0.0
ARTIST_25952,0.36070612409078573,0.0,0.0,0.0
ARTIST_6916,0.7960818415099633,0.5177720746063115,0.0,0.0
ARTIST_19965,0.5727442585958906,0.41319867125622894,41.26069,-95.93995
ARTIST_2208,0.6993489214941377,0.5134165738882711,0.0,0.0
ARTIST_22463,0.5812168595088638,0.4411974933025729,40.71455,-74.00712
ARTIST_2568,0.5117436649141278,0.41463136850923055,0.0,0.0
ARTIST_908,0.5781036297198625,0.4148926124367487,37.77916,-122.42005
ARTIST_15265,0.5880594702680707,0.44838859426938055,23.62574,-101.95625
ARTIST_25728,0.4762482816824174,0.37291942831183744,0.0,0.0
ARTIST_28990,0.0,0.170461947678258,0.0,0.0
ARTIST_15858,0.6398072507712332,0.40144368602500025,0.0,0.0
ARTIST_24236,0.539052100082157,0.41697876161273056,0.0,0.0
ARTIST_15601,0.6059472299047571,0.3842902280818292,54.31407,-2.23001
ARTIST_1189,0.48695742941692977,0.32609905980701764,51.50632,-0.12714
ARTIST_28109,0.5101769343412265,0.3642480295694663,46.44231,-93.36586
ARTIST_12786,0.5109588539221435,0.3647899964339147,37.16793,-95.84502
ARTIST_17758,0.042399622872795896,0.4502545670917729,0.0,0.0
ARTIST_8457,0.4824641565661423,0.3134089673959036,34.05349,-118.24532
ARTIST_6724,0.7720948612244543,0.5688635474359724,0.0,0.0
ARTIST_14103,0.5654730323687099,0.38195693102725403,50.80401,-1.08728
ARTIST_34448,0.5107844895619498,0.3794956444278437,0.0,0.0
ARTIST_330,0.6986826664483959,0.35313486415858875,0.0,0.0
ARTIST_5539,0.7613622384458618,0.4671106485845494,54.5958,-5.93494
ARTIST_30128,0.3652734766741418,0.21236974114449472,0.0,0.0
ARTIST_1096,0.5462639414758078,0.38524033749235653,0.0,0.0
ARTIST_21126,0.5687533497553054,0.3574819539698667,-2.20382,-79.89746
ARTIST_400,0.0921250734123447,0.5290867338904579,0.0,0.0
ARTIST_20702,0.2952317997644418,0.2700246581866752,0.0,0.0
ARTIST_12979,0.48437286777322547,0.4061091718687876,0.0,0.0
ARTIST_11287,0.5961235070119226,0.39637663768929504,34.05349,-118.24532
ARTIST_11882,0.6838142164619413,0.4336175360961755,40.71455,-74.00712
ARTIST_14980,0.6243104332020004,0.3758085415996438,0.0,0.0
ARTIST_21922,0.507506597040617,0.3424402056676871,0.0,0.0
ARTIST_33821,0.3146897381078067,0.30464817724709237,0.0,0.0
ARTIST_4135,0.6109211760258874,0.41669281630606986,0.0,0.0
ARTIST_11766,0.6130526103887849,0.4307417513514111,54.31392,-2.23218
ARTIST_19142,0.7838245784919772,0.608720334330878,0.0,0.0
ARTIST_157,0.7568920252752169,0.45876343886254056,0.0,0.0
ARTIST_2004,0.6945736607545794,0.4928667693490329,51.50632,-0.12714
ARTIST_1376,0.6455255041940859,0.47968031630401714,0.0,0.0
ARTIST_2386,0.5335043143417373,0.3523640978351153,50.50101,4.47684
ARTIST_19843,0.5089934916973167,0.35448101377290825,40.71455,-74.00712
ARTIST_8994,0.4182825139804495,0.3203456288328348,0.0,0.0
ARTIST_11828,0.6465086881433828,0.4101867043360972,0.0,0.0
ARTIST_30436,0.02812137125551961,0.0,0.0,0.0
ARTIST_11362,0.6123309944172302,0.3821587415467819,0.0,0.0
ARTIST_13288,0.7310657557108706,0.5098787078527026,0.0,0.0
ARTIST_23366,0.4057796936310152,0.204972400374353,0.0,0.0
ARTIST_12092,0.2235898484771896,0.4916659072629753,36.59759,-121.89677
ARTIST_16492,0.5869959644196195,0.40971134386655234,0.0,0.0
ARTIST_21101,0.5899164529479759,0.3761733284171644,0.0,0.0
ARTIST_10714,0.5179195870541933,0.3902663980995144,0.0,0.0
ARTIST_28676,0.0738191523100392,0.0,0.0,0.0
ARTIST_5972,0.6578814321919957,0.5414352282876815,36.44815,127.85017
ARTIST_16825,0.4012987681556445,0.0,0.0,0.0
ARTIST_5073,0.5561500836034057,0.38202358772486555,0.0,0.0
ARTIST_4953,0.5035236667540658,0.35551592664204407,34.27798,-87.82828
ARTIST_8275,0.6144152506602517,0.3472967332989938,36.16778,-86.77836
ARTIST_11310,0.7616451084058293,0.41077385969594554,0.0,0.0
ARTIST_12659,0.8465885839341465,0.5447094854173635,0.0,0.0
ARTIST_25644,0.2372903616592546,0.21016776435436277,0.0,0.0
ARTIST_1747,0.6064321847948875,0.44598951615722277,0.0,0.0
ARTIST_8565,0.5516825262838522,0.35233866791450225,0.0,0.0
ARTIST_18458,0.6142603811592452,0.5508623544762036,34.05349,-118.24532
ARTIST_31760,0.5328778856669643,0.42460934887447604,0.0,0.0
ARTIST_10479,0.6264363817515622,0.3742711738564048,18.01571,-76.79731
ARTIST_10047,0.4657469530933565,0.3457823118551983,44.11559,-120.51484
ARTIST_26040,0.6952852865783756,0.46494471694286743,0.0,0.0
ARTIST_11654,0.5619755809073225,0.4348513215702475,0.0,0.0
ARTIST_33577,0.643597257251582,0.31186699246842026,32.0451,34.76971
ARTIST_4017,0.5145942864256361,0.36241641094079724,0.0,0.0
ARTIST_3126,0.6228749388799568,0.46124579814347016,0.0,0.0
ARTIST_31999,0.48572429623665875,0.34549957591820096,44.11559,-120.51484
ARTIST_7047,0.6456520713483564,0.43602500406342826,0.0,0.0
ARTIST_13337,0.46696210703725044,0.368778954610855,0.0,0.0
ARTIST_23016,0.5134659113282448,0.27378202636268684,0.0,0.0
ARTIST_16190,0.5806816997711949,0.45013328536941094,0.0,0.0
ARTIST_19119,0.5602491761191398,0.3918061390452836,37.65863,126.7378
ARTIST_25305,0.44443829367632376,0.39271696424017205,0.0,0.0
ARTIST_17363,0.6100322658563155,0.4316561799129997,56.29936,-2.65978
ARTIST_19164,0.7223307279036683,0.4859997826590312,46.44231,-93.36586
ARTIST_22948,0.469162634142999,0.34131887713568776,41.88415,-87.63241
ARTIST_15500,0.5897875948874259,0.45054570064323873,0.0,0.0
ARTIST_4702,0.6391113513901513,0.4316666818806162,0.0,0.0
ARTIST_24963,0.31241512329832843,0.30492429408630206,0.0,0.0
ARTIST_16839,0.5086192803847661,0.31818951486568053,0.0,0.0
ARTIST_8785,0.5478037866800636,0.3720474443140367,31.1689,-100.07715
ARTIST_16954,0.4345718271245912,0.3577758887181501,40.14323,-74.72671
ARTIST_1129,0.5347777648966554,0.3430028925222901,0.0,0.0
ARTIST_14740,0.6430539633208839,0.5515223592927018,0.0,0.0
ARTIST_19127,0.47817799656778165,0.0,40.71455,-74.00712
ARTIST_1135,0.3277261668523186,0.32529942904471415,0.0,0.0
ARTIST_10261,0.4849102432550351,0.3996840137015285,0.0,0.0
ARTIST_1241,0.628612204222776,0.43163774896051643,0.0,0.0
ARTIST_18958,0.07512150151380069,0.0,0.0,0.0
ARTIST_22063,0.28058520390637487,0.13314960738730988,37.27188,-119.27023
ARTIST_6008,0.8235482530215249,0.5071155487524536,43.58015,7.12123
ARTIST_6515,0.5316656888892143,0.4325663566173816,0.0,0.0
ARTIST_21186,0.5865771264186683,0.4041818596379945,0.0,0.0
ARTIST_32073,0.2854889083287198,0.14309183588876748,0.0,0.0
ARTIST_26107,0.5966423960408724,0.3381040097228484,34.05349,-118.24532
ARTIST_12387,0.5161798179636973,0.41118093442901,0.0,0.0
ARTIST_4387,0.5910019553312365,0.5101773163373566,0.0,0.0
ARTIST_15969,0.6958695828489918,0.4632054521323731,0.0,0.0
ARTIST_25989,0.5601870481881308,0.47714548825779224,51.50632,-0.12714
ARTIST_26970,0.0,0.4652092111147579,0.0,0.0
ARTIST_11222,0.7476840758686324,0.5299958328993075,51.27172,-0.39535
ARTIST_26294,0.45902086659165553,0.30434030714888827,38.00335,-79.77127
ARTIST_6681,0.7930283516178404,0.5307062726936089,0.0,0.0
ARTIST_17467,0.3552216147758753,0.3110897363534999,0.0,0.0
ARTIST_8717,0.4858773741930802,0.3226418842769295,0.0,0.0
ARTIST_18607,0.5228430754702903,0.3864931771266302,0.0,0.0
ARTIST_8641,0.4557029416006968,0.0,0.0,0.0
ARTIST_20741,0.45978916167302586,0.3356518391847009,0.0,0.0
ARTIST_8086,0.44979879238170795,0.27924485219676476,0.0,0.0
ARTIST_10748,0.573412084140892,0.3702304160025044,0.0,0.0
ARTIST_5756,0.5659185109972623,0.40073405027796843,18.11526,-77.27348
ARTIST_365,0.6873642934575549,0.37555256299577183,39.95227,-75.16237
ARTIST_29930,0.579437803461762,0.2573878802244691,0.0,0.0
ARTIST_34028,0.37799786949688324,0.09326619548309979,0.0,0.0
ARTIST_21965,0.4718557828856209,0.3959503753911004,40.61762,-74.41706
ARTIST_136,0.7676627398755397,0.5015168778194665,0.0,0.0
ARTIST_9154,0.8185641599313603,0.5126151294117884,54.90012,-1.40848
ARTIST_3654,0.6435453591887305,0.4117705775362577,40.71455,-74.00712
ARTIST_3777,0.5054925740985358,0.39971339983650594,0.0,0.0
ARTIST_6548,0.41971394110738525,0.4417626482866428,0.0,0.0
ARTIST_9673,0.7547429427163863,0.5102812896079024,47.60356,-122.32944
ARTIST_14299,0.6491000678513813,0.3863025580927754,0.0,0.0
ARTIST_3683,0.5066251354470017,0.39558908936544646,38.8991,-77.029
ARTIST_18375,0.6299001757608748,0.3844956968399135,52.27252,8.04779
ARTIST_13711,0.3921141867569288,0.3681176094660584,0.0,0.0
ARTIST_14441,0.40646226848463246,0.3640003707171919,0.0,0.0
ARTIST_23531,0.0,0.0,0.0,0.0
ARTIST_7875,0.5050398533139031,0.3521656828097384,0.0,0.0
ARTIST_2207,0.7215195781209147,0.5033042711263507,54.97791,-1.61237
ARTIST_23455,0.19137366137068,0.25794973745080507,0.0,0.0
ARTIST_4628,0.5557309181822063,0.35286813356212327,0.0,0.0
ARTIST_2595,0.6137033357095442,0.3751018888586362,0.0,0.0
ARTIST_12698,0.592665334985753,0.37032986451969696,0.0,0.0
ARTIST_28555,0.4094948244430712,0.31643113344070295,0.0,0.0
ARTIST_12145,0.6998077688705089,0.448013407852346,40.19033,-82.66947
ARTIST_13660,0.6769020475477308,0.42552206137474446,0.0,0.0
ARTIST_5005,0.5162096274099945,0.3582043148641539,62.19845,17.55142
ARTIST_15889,0.6657941813569176,0.4344263877189776,55.67631,12.56935
ARTIST_8949,0.2292644307373896,0.4515707707543305,0.0,0.0
ARTIST_3098,0.5514601894204381,0.4717807899286578,0.0,0.0
ARTIST_2400,0.5773221287348029,0.4614977496335156,52.88356,-1.97406
